Cable modem, كبل المودم ,Arabeyes Technical Dictionary
Cache,  ,Arabeyes Technical Dictionary
Cache block, كتلة مَخبأ ,Arabeyes Technical Dictionary
Cache coherency, تماسك مَخبأ ,Arabeyes Technical Dictionary
Cache conflict, تعارض في مَخبأ ,Arabeyes Technical Dictionary
Cache consistency, تماسك مَخبأ ,Arabeyes Technical Dictionary
Cache controller, متحكم مَخبأ ,Arabeyes Technical Dictionary
Cache hit, إصابة مَخبأ ,Arabeyes Technical Dictionary
Cache lease,  ,Arabeyes Technical Dictionary
Cache line, سطر مَخبأ ,Arabeyes Technical Dictionary
Cache memory, مَخبأ ,Arabeyes Technical Dictionary
Cache miss, إخطاء مَخبأ ,Arabeyes Technical Dictionary
Caching, تخزين مؤقت ,Arabeyes Technical Dictionary
Caching-only, خَبء فقط ,Arabeyes Technical Dictionary
Caching server, خادم خَبء،خادم تخبئة ,Arabeyes Technical Dictionary
CAD,  ,Arabeyes Technical Dictionary
Calculate, حساب ,Arabeyes Technical Dictionary
Calculation, حساب ,Arabeyes Technical Dictionary
Calculator, حاسبة ,Arabeyes Technical Dictionary
Calendar, تقويم ,Arabeyes Technical Dictionary
Calibration,  ,Arabeyes Technical Dictionary
Call,  ,Arabeyes Technical Dictionary
Callback, رد نداء (نظام) ,Arabeyes Technical Dictionary
Call-by-name, نداء بالاسم ,Arabeyes Technical Dictionary
Call-by-need, نداء بالحاجة ,Arabeyes Technical Dictionary
Call-by-reference, نداء بالمرجع ,Arabeyes Technical Dictionary
Call-by-value, نداء بالقيمة ,Arabeyes Technical Dictionary
Call-by-value-result, نداء بنتيجة القيمة ,Arabeyes Technical Dictionary
Callee, منادى ,Arabeyes Technical Dictionary
Calling convention, اتفاق نداء ,Arabeyes Technical Dictionary
Callout, نداء ,Arabeyes Technical Dictionary
Call-with-current-continuation, نداء بالمواصلة الحالية ,Arabeyes Technical Dictionary
Camera, كامرة ,Arabeyes Technical Dictionary
Cancel, إلغاء ,Arabeyes Technical Dictionary
Candidate key, مفتاح مرشَّح ,Arabeyes Technical Dictionary
Canonical, قانوني ,Arabeyes Technical Dictionary
Canonical name, اسم متعارف عليه ,Arabeyes Technical Dictionary
Canonicity, قانونية ,Arabeyes Technical Dictionary
Canvas, رقعة (الرسم) ,Arabeyes Technical Dictionary
Capability, قدرة ,Arabeyes Technical Dictionary
Capacity, سعة ,Arabeyes Technical Dictionary
Caps,  ,Arabeyes Technical Dictionary
Caption, شرح لوحة ,Arabeyes Technical Dictionary
Capture, التقاط ,Arabeyes Technical Dictionary
Captured image, صورة ملتقطَة ,Arabeyes Technical Dictionary
Card, بطاقة ,Arabeyes Technical Dictionary
Card cage, قفص بطاقات ,Arabeyes Technical Dictionary
Cardinality, رئيسي ,Arabeyes Technical Dictionary
Cardinal number, عدد أصلي ,Arabeyes Technical Dictionary
Card slot, فتحة بطاقات ,Arabeyes Technical Dictionary
Caret, قبعة ,Arabeyes Technical Dictionary
Carriage return, رجوع إلى السطر، مُرجع إلى السطر (مِحرف) ,Arabeyes Technical Dictionary
Carrier, حامل،ناقل ,Arabeyes Technical Dictionary
Carrier scanner, ماسحة حوامل ,Arabeyes Technical Dictionary
Carrier signal, إشارة حاملة ,Arabeyes Technical Dictionary
Cartesian coordinates, إحداثيات ديكارتية ,Arabeyes Technical Dictionary
Cartesian product, جداء ديكارتي ,Arabeyes Technical Dictionary
Cartridge,  ,Arabeyes Technical Dictionary
Cascade, تتالي ,Arabeyes Technical Dictionary
Cascaded list, قائمة مدرَّجة ,Arabeyes Technical Dictionary
Cascading style sheet,  ,Arabeyes Technical Dictionary
Case, حالة ,Arabeyes Technical Dictionary
Case based reasoning, تفكير مبنٍ على الأمثلة ,Arabeyes Technical Dictionary
Case (font), كبر (حروف)، حالة (الحرف) ,Arabeyes Technical Dictionary
Case insensitive, غير متأثر بكِبر الحروف ,Arabeyes Technical Dictionary
Case Sensitive, حساس لحالة الحرف ,Arabeyes Technical Dictionary
Case-sensitive, مميِّز لحالة الأحرف ,Arabeyes Technical Dictionary
Case sensitivity, تأثر بكِبر الحروف ,Arabeyes Technical Dictionary
Case statement, عبارةُ حالة ,Arabeyes Technical Dictionary
Cast,  ,Arabeyes Technical Dictionary
Casting,  ,Arabeyes Technical Dictionary
Catalog, كتالوج،مسرد ,Arabeyes Technical Dictionary
Catch-all,  ,Arabeyes Technical Dictionary
Catch-all-entry, قبض كل المداخل ,Arabeyes Technical Dictionary
Categories, تصنيفات ,Arabeyes Technical Dictionary
Category, فئة ,Arabeyes Technical Dictionary
Catenet,  ,Arabeyes Technical Dictionary
Cathode ray tube, أنبوب حزات كاثودي ,Arabeyes Technical Dictionary
Cationic cocktail, محلول كاتيوني ,Arabeyes Technical Dictionary
Cause-effect graphing, تخطيط سببي مسببي ,Arabeyes Technical Dictionary
CC, (١) نسخة كربونية؛ (٢) مناسخة؛ (٣) يناسخ ,Arabeyes Technical Dictionary
CD,  ,Arabeyes Technical Dictionary
CDE panel, لوحة تحكم CDE ,Arabeyes Technical Dictionary
CD-ROM,  ,Arabeyes Technical Dictionary
Cell, خلية ,Arabeyes Technical Dictionary
Cell encoding, ترميز الخلايا ,Arabeyes Technical Dictionary
Cellphone, هاتف خلوي ,Arabeyes Technical Dictionary
Cellular, خلوي ,Arabeyes Technical Dictionary
Cellular automata, مشتغلات آلية خلوية ,Arabeyes Technical Dictionary
Cellular automaton, مشتغل آلي خلوي ,Arabeyes Technical Dictionary
Cellular multiprocessing, معالجة متعددة خلوية ,Arabeyes Technical Dictionary
Center,  ,Arabeyes Technical Dictionary
Centered, مُوسّط ,Arabeyes Technical Dictionary
Centimeter, سنتيمتر ,Arabeyes Technical Dictionary
Central arbiter, حكم مركزي REMOVE ,Arabeyes Technical Dictionary
Central office, مكتب مركزي ,Arabeyes Technical Dictionary
Central processing unit, وحدة المعالجة المركزية ,Arabeyes Technical Dictionary
Centum call second, مئة ثانية اتصال ,Arabeyes Technical Dictionary
Cepstrum, سبسَتروم ,Arabeyes Technical Dictionary
Certificate, شهادة ,Arabeyes Technical Dictionary
Certify, إشهاد ,Arabeyes Technical Dictionary
Chad, فتات ,Arabeyes Technical Dictionary
Chad box, صندوق فتات ,Arabeyes Technical Dictionary
Chain, سلسلة،قيد ,Arabeyes Technical Dictionary
Change, تغيير ,Arabeyes Technical Dictionary
Change management, إدارة التغيير ,Arabeyes Technical Dictionary
Changeover, استعداد للتغيير ,Arabeyes Technical Dictionary
Channel, قناة ,Arabeyes Technical Dictionary
Channel service unit, وحدة خدمية قنوية ,Arabeyes Technical Dictionary
Chaos, شواش ,Arabeyes Technical Dictionary
Chapter, فصل ,Arabeyes Technical Dictionary
Char, مِحرف ,Arabeyes Technical Dictionary
Character, مِحرف ,Arabeyes Technical Dictionary
Character device, جهاز مِحرفي ,Arabeyes Technical Dictionary
Character encoding, ترميز الأحرف ,Arabeyes Technical Dictionary
Character encoding scheme, مخطط ترميز محارف ,Arabeyes Technical Dictionary
Character graphic, رسم مِحرفي ,Arabeyes Technical Dictionary
Characteristic function, دالة مميزة ,Arabeyes Technical Dictionary
Character key, مفتاح محرفي ,Arabeyes Technical Dictionary
Character map, خريطة الأحرف ,Arabeyes Technical Dictionary
Character repertoire, مسرد محارف ,Arabeyes Technical Dictionary
Character set, مجموعة أحرف ,Arabeyes Technical Dictionary
Character set identifier, مُعرِّف طقم محارف ,Arabeyes Technical Dictionary
Character string, سلسلة محارف ,Arabeyes Technical Dictionary
Char cell, خلية مِحرف ,Arabeyes Technical Dictionary
Charityware, برنامج خيري ,Arabeyes Technical Dictionary
Charmap, خارطة محارف ,Arabeyes Technical Dictionary
Charset, طقم محارف ,Arabeyes Technical Dictionary
Chart, خُطاطة، رسم بياني ,Arabeyes Technical Dictionary
Chase pointers, مؤشر تقصّصSINGULAR ,Arabeyes Technical Dictionary
Chat, دردشة ,Arabeyes Technical Dictionary
Chatchup,  ,Arabeyes Technical Dictionary
Chat room, غرفة دردشة ,Arabeyes Technical Dictionary
Chat script, مخطوط محادثة ,Arabeyes Technical Dictionary
Check, فحص :: تأكُّد ,Arabeyes Technical Dictionary
Check (a button),  ,Arabeyes Technical Dictionary
Check bit, بت الفحص ,Arabeyes Technical Dictionary
Check box, صندوق تأشير ,Arabeyes Technical Dictionary
Checkbox, خانة تأشير ,Arabeyes Technical Dictionary
Checkbox menu, قائمة خيارات مربع تأشير ,Arabeyes Technical Dictionary
Checkered,  ,Arabeyes Technical Dictionary
Checkout, سحب ,Arabeyes Technical Dictionary
Checkpoint, نقطة التحقق ,Arabeyes Technical Dictionary
Checksum, تدقيق المجموع ,Arabeyes Technical Dictionary
Child, بنوي ,Arabeyes Technical Dictionary
Child directory, دليل بنوي ,Arabeyes Technical Dictionary
Child process, عملية بنوية ,Arabeyes Technical Dictionary
Child record, تسجيلة بنوية ,Arabeyes Technical Dictionary
Child status, حالة بنوية ,Arabeyes Technical Dictionary
Child structure, بنية بنوية ,Arabeyes Technical Dictionary
Child version, نسخة بنوية ,Arabeyes Technical Dictionary
Child window, إطار فرعي ,Arabeyes Technical Dictionary
Chip, رقاقة [رقاقات] ,Arabeyes Technical Dictionary
Chip box, صندوق فتات ,Arabeyes Technical Dictionary
Chip set, مجموعة شرائح ,Arabeyes Technical Dictionary
Chmod,  ,Arabeyes Technical Dictionary
Choice, اختيار ,Arabeyes Technical Dictionary
Choose, اختيار ,Arabeyes Technical Dictionary
Chooser,  ,Arabeyes Technical Dictionary
Chroma,  ,Arabeyes Technical Dictionary
Chroma key,  ,Arabeyes Technical Dictionary
Chromatic number, عدد لوني ,Arabeyes Technical Dictionary
Chrome,  ,Arabeyes Technical Dictionary
Chrominance, الكروماتية ,Arabeyes Technical Dictionary
Cipher, شيفرة ,Arabeyes Technical Dictionary
Ciphertext, نص مشفّر ,Arabeyes Technical Dictionary
Circle, دائرة ,Arabeyes Technical Dictionary
Circuit, دارة ,Arabeyes Technical Dictionary
Circuit switched, دوريً الإبدال ,Arabeyes Technical Dictionary
Circuit switching,  ,Arabeyes Technical Dictionary
Circular buffer, مَحفظ دوري ,Arabeyes Technical Dictionary
Circumflex, قبعة ,Arabeyes Technical Dictionary
Citizen journalism,  ,Arabeyes Technical Dictionary
Class, صنف ,Arabeyes Technical Dictionary
Class hierarchy, سلالة أصناف ,Arabeyes Technical Dictionary
Classic, تقليدي، اعتيادي ,Arabeyes Technical Dictionary
Classical logic, منطق تقليدي ,Arabeyes Technical Dictionary
Classification, تصنيف ,Arabeyes Technical Dictionary
Classify, تصنيف ,Arabeyes Technical Dictionary
Class library, مكتبة أصناف ,Arabeyes Technical Dictionary
Class method, طريقة صنفية ,Arabeyes Technical Dictionary
Classpath,  ,Arabeyes Technical Dictionary
Class variable, متغير صنف ,Arabeyes Technical Dictionary
Clause, بند ,Arabeyes Technical Dictionary
Clean, تنظيف، نظيف ,Arabeyes Technical Dictionary
Clear, محو ,Arabeyes Technical Dictionary
Clear box testing,  ,Arabeyes Technical Dictionary
Click, نقْر ,Arabeyes Technical Dictionary
Click (noun), نقرة ,Arabeyes Technical Dictionary
Click (verb), نقر ,Arabeyes Technical Dictionary
Client, عميل ,Arabeyes Technical Dictionary
Client-server, عميل وخادوم ,Arabeyes Technical Dictionary
Client-server model, نموذج عميل وخادم ,Arabeyes Technical Dictionary
Client-side, من جهة العميل ,Arabeyes Technical Dictionary
Clip art, قصاصة ,Arabeyes Technical Dictionary
Clipart, قصاصة فنية ,Arabeyes Technical Dictionary
Clip board, لوحة قصاصات ,Arabeyes Technical Dictionary
Clipboard, حافظة ,Arabeyes Technical Dictionary
Clip list, قائمة قصاصات ,Arabeyes Technical Dictionary
Clip mask, قناع قصاصة ,Arabeyes Technical Dictionary
Clipping,  ,Arabeyes Technical Dictionary
Clipping plane,  ,Arabeyes Technical Dictionary
Clock, ساعة ,Arabeyes Technical Dictionary
Clock rate, سرعة ساعة ,Arabeyes Technical Dictionary
Clock speed, سرعة الميقاتية ,Arabeyes Technical Dictionary
Clone, مستنسخ، استنساخ ,Arabeyes Technical Dictionary
Clone device, جهاز مستنسخ ,Arabeyes Technical Dictionary
Close, إغلاق ,Arabeyes Technical Dictionary
Closed set, مجموعة مغلقة ,Arabeyes Technical Dictionary
Closed surface, مساحة مغلقة ,Arabeyes Technical Dictionary
Closed term, حد مغلق ,Arabeyes Technical Dictionary
Close routine, وتيرة إغلاق ,Arabeyes Technical Dictionary
Closure, إغلاق ,Arabeyes Technical Dictionary
Closure conversion,  ,Arabeyes Technical Dictionary
Cloud computing,  ,Arabeyes Technical Dictionary
Clover key, مفتاح نفل ,Arabeyes Technical Dictionary
Clumsy, طائش ,Arabeyes Technical Dictionary
Cluster, خصلة، عنقود ,Arabeyes Technical Dictionary
Cluster file, ملف حشد ,Arabeyes Technical Dictionary
Clustering, حشد ,Arabeyes Technical Dictionary
Cluster member, عضو حشد ,Arabeyes Technical Dictionary
Cluster node, عقدة خصيلة، عقدة عنقود ,Arabeyes Technical Dictionary
Cluster-transport, نقل حشد ,Arabeyes Technical Dictionary
Coalesced sum,  ,Arabeyes Technical Dictionary
Coarse grain, حبً خشن ,Arabeyes Technical Dictionary
Coax, كبل متحد المحور ,Arabeyes Technical Dictionary
Coaxial, متحد المحور ,Arabeyes Technical Dictionary
Coaxial cable, موصل محوري ,Arabeyes Technical Dictionary
Cocktail shaker sort, فرز خلاط ,Arabeyes Technical Dictionary
Code,  ,Arabeyes Technical Dictionary
Codebase, قاعدة شفرة ,Arabeyes Technical Dictionary
Codec, مرماز ,Arabeyes Technical Dictionary
Coded character set, طقم محارف مرمّز ,Arabeyes Technical Dictionary
Code division multiplexing,  ,Arabeyes Technical Dictionary
Code folding,  ,Arabeyes Technical Dictionary
Code management, تسيير شفرة ,Arabeyes Technical Dictionary
Code position, موضع رمز ,Arabeyes Technical Dictionary
Code (program), شفرة ,Arabeyes Technical Dictionary
Code segment, قطعة شفرة ,Arabeyes Technical Dictionary
Code (symbol), رمز ,Arabeyes Technical Dictionary
Code violation, خرق (قواعد) الرماز ,Arabeyes Technical Dictionary
Code walk, مراجعة شفرة ,Arabeyes Technical Dictionary
Codomain,  ,Arabeyes Technical Dictionary
Coefficient, معامل ,Arabeyes Technical Dictionary
Cognitive architecture, عمارة إدراكية ,Arabeyes Technical Dictionary
Collaboration, تعاون ,Arabeyes Technical Dictionary
Collapse, طي ,Arabeyes Technical Dictionary
Collate, رزم ,Arabeyes Technical Dictionary
Collect, التقاط ,Arabeyes Technical Dictionary
Collection, مجموعة ,Arabeyes Technical Dictionary
Collision, تصادم ,Arabeyes Technical Dictionary
Collision detection, كشف تصادمات ,Arabeyes Technical Dictionary
Colocation, توصيل شبكي ,Arabeyes Technical Dictionary
Colon, نقطتان ,Arabeyes Technical Dictionary
Colophon, حرد المتن ,Arabeyes Technical Dictionary
Color, لون ,Arabeyes Technical Dictionary
Color chooser, مخيِّر ألوان ,Arabeyes Technical Dictionary
Color map, مخطط الألوان ,Arabeyes Technical Dictionary
Colormap, مخطط ألوان ,Arabeyes Technical Dictionary
Color model, نموذج ألوان ,Arabeyes Technical Dictionary
Color saturation, إشباع ألوان ,Arabeyes Technical Dictionary
Colour, لون ,Arabeyes Technical Dictionary
Colour depth, عمق ألوان ,Arabeyes Technical Dictionary
Colour look-up table, جدول بحث عن الألوان ,Arabeyes Technical Dictionary
Colour model, نموذج ألوان ,Arabeyes Technical Dictionary
Colour palette, لوحة ألوان ,Arabeyes Technical Dictionary
